epoch,F1,binary_accuracy,loss,precision,recall,val_F1,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.11910647447727958,0.98869675,0.04311998461559415,0.22994417,0.08036769,0.1658688100943954,0.9817065596580504,0.06573060046881438,0.14761243760585785,0.18927845358848566
1,0.4777847992387271,0.99238425,0.02720118886418641,0.69231516,0.3647564,0.5853508647595426,0.9933935403823853,0.024724958688020705,0.7374517321586609,0.4852642416954041
2,0.5779050578424498,0.9934536,0.023305293861776592,0.7489799,0.47044954,0.6561603979457504,0.994140625,0.0210751505382359,0.7522996068000793,0.5818089246749878
3,0.6230429905263767,0.99398047,0.021208689875900747,0.7735763000000001,0.52155215,0.6432447319630589,0.9939013719558716,0.021364981951192026,0.7345075011253357,0.5721544623374939
4,0.6363415174918441,0.9941367,0.02042237785644829,0.775694,0.5394331,0.686183970476162,0.9946874976158142,0.0185406756401062,0.7935290336608887,0.6044207215309143
5,0.6544595870339825,0.99435157,0.01961428876966238,0.78558624,0.56084573,0.6807896979266972,0.9945923089981079,0.018723539132624863,0.7865467667579651,0.6001016497612
6,0.6561264392585263,0.9943926,0.01922602195478976,0.7856016,0.5632905,0.7077050091024619,0.9948413372039796,0.017643141467124222,0.7767992615699768,0.6498983502388
7,0.6739354733379156,0.9946118,0.0183743762653321,0.7929356,0.5859925,0.7075484419011995,0.9949585199356079,0.01733004872687161,0.7993599772453308,0.6346544623374939
8,0.6817995054530919,0.9946953000000002,0.017869271746836602,0.79333377,0.5977608,0.7244624853343967,0.9952123761177064,0.0164459365606308,0.8104369640350342,0.6549796462059021
9,0.6880266024899124,0.99479395,0.017606921952217816,0.8013222,0.6027994000000001,0.7341771619518117,0.9952319264411926,0.016343589033931495,0.7906772494316101,0.6852133870124817
10,0.6917380480215964,0.9948369,0.017016590412706138,0.79795533,0.6104765,0.7276449877413358,0.9951294064521792,0.016443434208631515,0.786367654800415,0.6770833134651184
11,0.7034498525304989,0.99501365,0.01654490654077381,0.80531913,0.6244586999999999,0.7341736764412089,0.9953149557113647,0.01598216761834919,0.8071885704994202,0.6732723712921143
12,0.7063429249929507,0.99505615,0.01631384737417102,0.80642384,0.62836057,0.7144786092532273,0.9948388934135436,0.01678179282695055,0.7626874446868896,0.6720020174980164
13,0.7105415075329112,0.99510354,0.016278646112419658,0.810964,0.6322495,0.7461082274492298,0.9955005049705504,0.014922546916641294,0.814926266670227,0.6880081295967102
14,0.71127916548276,0.9951167,0.0159836944565177,0.8069038000000001,0.63591784,0.7383971423953318,0.9954174757003784,0.014979123617522419,0.8178449869155884,0.6730182766914368
15,0.7159708569976148,0.9951562,0.015728075567632914,0.80925566,0.6419696,0.7537443763321686,0.99554443359375,0.014666217323392631,0.8037409782409668,0.7096036672592163
16,0.7217413099358073,0.99524367,0.015386068251915274,0.8116808000000001,0.6497454,0.7441081620668575,0.9955199956893921,0.014729101331904531,0.8247295022010803,0.6778455376625061
17,0.72648741575672,0.9952998,0.015178770301863553,0.814475,0.6556569999999999,0.7523036279160075,0.9956030249595642,0.014373621623963115,0.8200899362564087,0.6948679089546204
18,0.7281972070856265,0.9953281,0.01508058447018266,0.81434655,0.65853155,0.7579945421471047,0.9956396222114564,0.014324670098721981,0.8121370673179626,0.7106199264526367
19,0.7333539750555624,0.9953872,0.014931914401240648,0.82076067,0.6627723000000001,0.7586576570312221,0.9956103563308716,0.014307496272958816,0.8042117357254028,0.7179877758026123
20,0.7314942619941311,0.9953755,0.014742233206517994,0.8158477,0.6629496,0.7599725292075441,0.9957250952720642,0.013947563469409945,0.8252456188201904,0.7042682766914368
21,0.7435752560873558,0.9955469,0.01424197206273675,0.82207024,0.6787639,0.7600762179128417,0.9956982135772704,0.013812107793055474,0.8189554214477539,0.7090955376625061
22,0.7388309871444926,0.99551857,0.014434564282186329,0.82034755,0.67205054,0.7587050597540915,0.9956689476966858,0.013773964666761458,0.8164519667625427,0.7085874080657959
23,0.7364590326466032,0.99543846,0.01441862208209932,0.8180622,0.6696594,0.7545817398486836,0.9956518411636353,0.013789510400965807,0.8244504928588867,0.6956300735473633
24,0.7413072794488371,0.9954917,0.01417647879850119,0.81948835,0.6767444,0.768719213629068,0.9957544207572936,0.013726520533673466,0.8065866827964783,0.7342479825019836
25,0.7441161221072655,0.9955088,0.014169392865151169,0.82139784,0.68012613,0.7608218860965401,0.9957373142242432,0.013719854415394368,0.8255053758621216,0.7055386304855347
26,0.7491433499840443,0.99563867,0.01363141673244536,0.82271296,0.68765146,0.7698092514193643,0.9958154559135436,0.013365209219045935,0.8165242075920105,0.7281504273414612
27,0.7483845150809013,0.9956079,0.013757072410546243,0.8236055,0.6857538000000001,0.769167860240305,0.9958618283271792,0.012907441221177578,0.8288817405700684,0.7174796462059021
28,0.7577314820468601,0.9957427,0.013430570245720449,0.8273163,0.69894403,0.7827704797681196,0.996010720729828,0.0130623492365703,0.8209704160690308,0.7479674816131592
29,0.7610294729367362,0.99579734,0.013237919269129634,0.83232117,0.70098716,0.7735722546267818,0.9958667159080504,0.012968870545737443,0.8167184591293335,0.7347561120986938
30,0.7563001196147128,0.9957456,0.013190730327740312,0.8270125,0.69672763,0.7816183718762422,0.9960204958915708,0.012709177825599908,0.8268140554428101,0.741107702255249
31,0.7592967541394959,0.9957681,0.013181292403489352,0.82858527,0.70070225,0.7793940425853213,0.9959643483161926,0.012754329647868871,0.820916473865509,0.7418699264526367
