epoch,F1,binary_accuracy,loss,precision,recall,val_F1,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.0018208086,0.97403514,0.10245432692766189,0.030661516,0.002576692,0.0,0.9762353301048279,0.09148173995316028,0.0,0.0
1,0.00021302831,0.97589695,0.09460200202465058,0.1,0.000101372585,0.0,0.9762353301048279,0.08921787053346635,0.0,0.0
2,0.007589917,0.975875,0.09063826461136341,0.39751554,0.0038938124,0.03593984991312027,0.9754785299301147,0.09458816088736058,0.27601155638694763,0.019621944054961205
3,0.12464391,0.97640675,0.08065507227182388,0.56985945,0.07173064,0.1626945286989212,0.977294921875,0.07835902996361256,0.6583941578865051,0.09266488254070282
4,0.27891433,0.977856,0.07042486122250557,0.63397574,0.18087772,0.3129238784313202,0.975170910358429,0.07470959175378084,0.45708662271499634,0.23854529857635498
5,0.36130118,0.978979,0.06524487219005823,0.66398567,0.24891007,0.3893285393714905,0.9786230325698853,0.06558609560132027,0.6062581539154053,0.2866241931915283
6,0.4158918,0.97979444,0.061881710790097716,0.6875668,0.29913855,0.4556405544281006,0.9796948432922363,0.06273660734295845,0.6272221207618713,0.3588452935218811
7,0.44202796,0.98032033,0.05952962601184845,0.692884,0.32508993,0.4578555226325989,0.981066882610321,0.05771750811487436,0.7155303955078125,0.3374768793582916
8,0.4615657,0.98058593,0.05828815592825413,0.699014,0.34524843,0.44613969326019287,0.9806689620018005,0.05874230206012726,0.6979938745498657,0.32884734869003296
9,0.47409642,0.98105663,0.05685917066782713,0.70678055,0.35757527,0.4872114956378937,0.9816259741783142,0.055539698414504526,0.7224012613296509,0.36839941143989563
10,0.48660016,0.98122317,0.05578640715777874,0.7075654,0.3716168,0.5093653202056885,0.9816528558731079,0.05529119968414307,0.6983020305633545,0.4013766050338745
11,0.492632,0.98121923,0.05549055404961109,0.7072048,0.3791381,0.44065964221954346,0.981005847454071,0.055365531370043755,0.732951819896698,0.315800279378891
12,0.5062083,0.9816211,0.054277250804007054,0.7142593,0.3929014,0.5151278972625732,0.9821264743804932,0.05282488834112883,0.724967360496521,0.3994247019290924
