epoch,F1,binary_accuracy,loss,precision,recall,val_F1,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.0027802396,0.9742441,0.10211608465015888,0.04093277,0.0033641201,0.0,0.9757983684539795,0.09219571977853774,0.0,0.0
1,0.0002058907,0.97595364,0.09408443568646908,0.14705883,0.00010157853,0.0,0.9757983684539795,0.09046100556850434,0.0,0.0
2,0.0121478345,0.9760044,0.09044811007380485,0.42213115,0.0063023926,0.009675717912614346,0.9757788181304932,0.08819683067500592,0.46226415038108826,0.004943004343658686
3,0.0317846,0.9759419,0.08629194822907447,0.44076842,0.016840303,0.07113511860370636,0.9705004692077637,0.10416297473013401,0.15090090036392212,0.04731161147356033
4,0.09204289,0.9760889,0.07994596389681101,0.49000582,0.05167086,0.12607096135616302,0.976123034954071,0.0774875383451581,0.5516705513000488,0.07162312418222427
5,0.19281052,0.9765078,0.07337694785743952,0.544167,0.11903791,0.19647960364818573,0.9766259789466858,0.07651101998984813,0.5837864279747009,0.11913648992776871
6,0.26648924,0.9772085,0.06866724382340908,0.5839635,0.17443328,0.2829686403274536,0.9774926900863647,0.069899846278131,0.617229700088501,0.1843034327030182
7,0.32200375,0.9779463,0.0656041413396597,0.6176454,0.21919198,0.40611159801483154,0.9777466058731079,0.06919543880969287,0.5729967355728149,0.3159487545490265
8,0.37970167,0.97914845,0.06211912529915571,0.6554081,0.26846364,0.44771724939346313,0.9800732135772705,0.05906806718558073,0.6784185767173767,0.33582165837287903
9,0.41626513,0.97965235,0.06036154215037823,0.67294574,0.30199274,0.47634828090667725,0.9803564548492432,0.05766572717577219,0.6700674295425415,0.37102794647216797
10,0.44066995,0.98033494,0.05829679471254349,0.6877992,0.32558236,0.4878775477409363,0.9808398485183716,0.05702404398471117,0.6899025440216064,0.3783920109272003
11,0.45662445,0.98052394,0.05756315573304892,0.6927922,0.34169814,0.4821001887321472,0.9810888767242432,0.055547456964850424,0.7128265500068665,0.3660849332809448
