epoch,F1,binary_accuracy,loss,precision,recall,val_F1,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.22892382440412998,0.98895115,0.03969177676737309,0.34195256,0.17205347,0.36691028483389637,0.9913305640220642,0.030243774484843014,0.589009702205658,0.26644226908683777
1,0.46582889700937236,0.9920503,0.02723207151703537,0.64890313,0.36332464,0.5814851299338947,0.99285888671875,0.02467520585283637,0.6498240828514099,0.5261522531509399
2,0.5277599790151254,0.99279004,0.024737610392272468,0.6984678000000001,0.42410693,0.6175990203331241,0.9937084913253784,0.021954730385914445,0.7233229279518127,0.5388399958610535
3,0.5741320563884703,0.99329734,0.02302560615539551,0.72532725,0.47509757,0.6262207347243706,0.9938330054283142,0.02131611724384129,0.730663001537323,0.5479026436805725
4,0.5843620941855646,0.9934409,0.02240537449158728,0.73474944,0.48507732,0.6258462198944768,0.9939281940460204,0.0203220225404948,0.7468581795692444,0.5385810732841492
5,0.6124880351677704,0.9938394,0.02104472719505429,0.7569271,0.5143402,0.6244315943561702,0.9939501881599426,0.02035210615955293,0.7529239654541016,0.5334023833274841
6,0.6195658122468639,0.9938555,0.0206245063021779,0.7537884,0.5259187,0.6681273044700072,0.9944531321525574,0.018951051961630584,0.7664209008216858,0.5921801924705505
7,0.6287780359710509,0.9939849000000001,0.02023766860924661,0.76437837,0.53403974,0.6734693483692469,0.994531273841858,0.01844978027045727,0.770513653755188,0.5981357097625732
8,0.6411050696010766,0.9941771999999999,0.019667201086878774,0.7701931,0.5490772,0.6588652865016402,0.9943774342536926,0.01894482845440507,0.769816517829895,0.5758674144744873
9,0.6469297019647435,0.9942641999999999,0.019315632740035654,0.77402186,0.5556875,0.6744288611852184,0.994606912136078,0.01801171313971281,0.7827574610710144,0.5924391746520996
10,0.653705304563034,0.99436426,0.0189269784130156,0.78020483,0.5625031999999999,0.6893048466662759,0.994772970676422,0.01769910550676286,0.7840871810913086,0.6149663329124451
11,0.6637287796254524,0.99444824,0.018401461988687515,0.78315187,0.5759084,0.6984858751751621,0.994895040988922,0.017337815044447782,0.7881549000740051,0.6271361708641052
12,0.6704244690628283,0.9945757,0.01840881934762001,0.79196745,0.58122426,0.6951218814742228,0.994873046875,0.017232338208705192,0.7911434173583984,0.619886040687561
13,0.675248942519285,0.9946665000000001,0.0177133645247668,0.7891043000000001,0.590106,0.6905555764317439,0.9947924613952636,0.01745883798226714,0.7852193713188171,0.6162610054016113
14,0.6792530289063488,0.9946908999999999,0.017649888332933187,0.79127145,0.59501785,0.701445026829181,0.994956076145172,0.016648976318538188,0.7936559915542603,0.6284308433532715
15,0.6861522013138559,0.9947412,0.01741780162602663,0.79370326,0.6042704000000001,0.7092359781962817,0.995019555091858,0.01668937220238149,0.78883957862854,0.6442257761955261
16,0.6936886678502021,0.9948931000000001,0.01711303466092795,0.80220824,0.6110309,0.7155542225519798,0.9951513409614564,0.01609327232930809,0.8006410002708435,0.6468151211738586
17,0.6875053913340663,0.99476707,0.017172023190185428,0.7931243,0.6067109,0.7089733939332747,0.9950512647628784,0.016394675681367515,0.7956815958023071,0.6393060684204102
18,0.6994605239571199,0.9949673000000001,0.016591464346274738,0.8037258,0.61914104,0.7206901005312799,0.99517822265625,0.016065450655296444,0.7940168380737305,0.6597617864608765
19,0.6927504415445913,0.9948657,0.0169332716781646,0.79878706,0.61156684,0.7149128716143415,0.9950854778289796,0.0160185900144279,0.7889965772628784,0.6535474061965942
20,0.6997865896018262,0.994916,0.016652805543504654,0.8021019,0.6206209,0.7183078150395266,0.9951879978179932,0.015838246163912117,0.8015949130058289,0.6506991386413574
21,0.7038521213290256,0.9950225,0.01623180270101875,0.8070082,0.6240791,0.7224518293946541,0.9952465891838074,0.01565250277519226,0.8036790490150452,0.656136691570282
22,0.7147571020020211,0.9951885,0.015839134147390722,0.81090313,0.63899386,0.7200564557098129,0.9951611161231996,0.015778201036155223,0.7921069264411926,0.6600207090377808
23,0.7085882851924159,0.99509424,0.016091910541057585,0.80840504,0.63071203,0.719489667595842,0.9951684474945068,0.01574137999676168,0.7948637604713441,0.657172441482544
24,0.7128904930456459,0.99509084,0.015935136937536298,0.80601835,0.6390539000000001,0.7333982317494336,0.995324730873108,0.015145946852862838,0.7931345701217651,0.6820300221443176
25,0.7126014070436936,0.9951078999999999,0.015793623802252115,0.8069776,0.6379885999999999,0.7245336617349539,0.9953125119209291,0.015168978138826788,0.8124195337295532,0.6538063287734985
26,0.7207443181367706,0.9952226000000001,0.015540153595618902,0.8121703,0.6478194,0.7380750414119424,0.9954687356948853,0.01441691029816866,0.8111042380332947,0.6771103143692017
27,0.7185803572410863,0.99521434,0.015429592330008743,0.81090015,0.645133,0.7358752657730313,0.9953662157058716,0.01492036173120141,0.7954272031784058,0.6846193671226501
28,0.7265915145096006,0.99529636,0.015280070688575504,0.81476766,0.65563697,0.7480765824437154,0.9956030249595642,0.01438994970638305,0.8135077357292175,0.6923873424530029
29,0.727080364631131,0.9953384,0.015024991675280038,0.81435704,0.65670025,0.7463645938047457,0.9955713152885436,0.014497844334691763,0.8112462162971497,0.6910926699638367
30,0.7326912516033718,0.99541897,0.014883914110250772,0.8189287,0.662886,0.742615963455299,0.9955322146415709,0.014491437012329697,0.8128078579902649,0.6835836172103882
31,0.7357134529583252,0.99547464,0.014584728132933378,0.8223370000000001,0.66560036,0.7420623150571862,0.9955175518989564,0.014466948481276632,0.811117947101593,0.6838425397872925
