epoch,F1,binary_accuracy,loss,precision,recall,val_F1,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.019450768096675657,0.9698711,0.11293645413219927,0.046307508,0.012310911,0.0420789860884075,0.9680981636047364,0.20401188746094706,0.07643142342567444,0.029030952602624893
1,0.048634624407486754,0.97545266,0.09503546856343746,0.38312462,0.025965367000000003,0.14841432421914852,0.9768579006195068,0.08337114885449409,0.6634538173675537,0.08355250209569931
2,0.11066363814542755,0.97595364,0.08961477594077588,0.5068652,0.062112305,0.21768477660347282,0.9770824909210204,0.08002118024975062,0.6180785894393921,0.1321060061454773
3,0.15665378729427648,0.9761948,0.08561913019418718,0.53988314,0.09161912,0.27847314522405836,0.9772021770477296,0.07698897615075112,0.5896596908569336,0.18227796256542209
4,0.18977119121006034,0.9764302,0.08253889539837837,0.5571105,0.114363745,0.2936410524997257,0.9774365425109864,0.07470768798142671,0.6006879210472107,0.19431519508361814
5,0.2093042142871685,0.97665477,0.07974770352244377,0.5637919,0.12850557,0.28371137009800357,0.9777978658676147,0.07231433171778917,0.6409252882003784,0.18217681348323825
6,0.2372569909713532,0.97687453,0.07705520474165678,0.57564867,0.14942086,0.3267163827157548,0.9779736399650574,0.07100854851305485,0.6229368448257446,0.22142423689365387
7,0.25051153754113725,0.9771084,0.0753616855815053,0.5816198,0.15963407,0.3621392874164712,0.978249490261078,0.06932295948266982,0.6197010278701782,0.2558163106441498
8,0.2715198577613905,0.9770742,0.07419595719128848,0.5913361,0.17621589,0.3698863198551875,0.9783398509025574,0.06739801079034806,0.6208869814872742,0.2634027898311615
9,0.2916742781882526,0.9774014,0.07235809810459612,0.60421026,0.19223708,0.37588548787239595,0.9784911870956421,0.06625090409070253,0.6271867752075195,0.2683593034744263
10,0.3043424516785511,0.9778789,0.07058766660094261,0.6157957,0.20211703,0.3979747050140352,0.9788085818290708,0.06551123574376108,0.6330538392066956,0.2902083694934845
11,0.31234969625211373,0.9777954,0.06995657423883676,0.6122835999999999,0.20965025,0.39831987135433994,0.9790161252021792,0.06433641605079174,0.6467378735542297,0.2877807021141052
12,0.32397085625049343,0.97814065,0.0683871396034956,0.6193418,0.21935709,0.41792257113124087,0.9790673851966858,0.06385058976709843,0.6354252696037292,0.31134939193725586
13,0.32655375996514996,0.97799563,0.06815101274847983,0.61903685,0.22177117,0.42459613586497646,0.9793017506599426,0.06269580148160457,0.6452144980430603,0.3164070546627045
14,0.3420907815477473,0.9783452,0.06705007037520408,0.6330991,0.23436388,0.4288329324793803,0.9794360399246216,0.06189126167446375,0.6504834294319153,0.3198462426662445
15,0.34845033281034055,0.97833055,0.0663357088342309,0.6302512,0.24078809,0.44705105846141696,0.9793994426727296,0.06160727255046367,0.6347227096557617,0.3450333774089813
16,0.3571614570726371,0.97835255,0.0658416754975915,0.6342569,0.24856704,0.4476643650925751,0.9796191453933716,0.06067824423313141,0.6470925807952881,0.3422010838985443
17,0.36445962698808126,0.97861814,0.06476126633584499,0.6385921999999999,0.25499594,0.4524719374665173,0.9797216653823853,0.060195862464606766,0.6495079398155212,0.3471575975418091
18,0.3663763745040531,0.97875196,0.06414662243425846,0.6347308,0.25750660000000003,0.4539698780172046,0.9797851443290708,0.05999260574579239,0.6521409749984741,0.34816911816596985
19,0.3719466268091282,0.97865725,0.06450175812840461,0.6459872,0.2611582,0.47443395133959926,0.9798242449760436,0.05941163185983896,0.6389174461364746,0.37730124592781067
20,0.38093457979255224,0.97892576,0.0636496181935072,0.6481355,0.2697339,0.46936110506827744,0.9801269769668579,0.058798084929585465,0.6600660085678101,0.3641513288021088
21,0.37685370151895475,0.9788671999999998,0.06343706400692463,0.64388686,0.26638034,0.4599122056681798,0.9801660180091858,0.05839189119637012,0.6708688735961914,0.34988874197006226
22,0.3886361240623977,0.97886914,0.06317920940369368,0.6514943,0.276911,0.47965429983845975,0.9803003072738647,0.05807812415063381,0.6616260409355164,0.3761885464191437
23,0.3963764924720206,0.97914404,0.06226102910935879,0.65389097,0.28438172,0.4803763130485058,0.9803149700164796,0.057922091744840136,0.6618717908859253,0.3769977688789368
24,0.3973370834783836,0.9792246,0.062086353637278074,0.6557883000000001,0.2850118,0.4723841572117916,0.9803393483161926,0.0575133553147316,0.6704481840133667,0.3646571040153504
25,0.4060754270890714,0.9792837,0.062090939261019225,0.66137713,0.29298052,0.489632811680633,0.9803491234779358,0.057851702086627474,0.6560747623443604,0.390552282333374
26,0.40012977806197697,0.9792440999999998,0.06170810507237912,0.6550689000000001,0.2880333,0.48931687966535925,0.9804516434669496,0.05733305390924216,0.6621785163879395,0.3880234658718109
27,0.4088471698494833,0.97938037,0.06125577384233475,0.66100854,0.29594877,0.4884950948434527,0.98040771484375,0.057051460444927225,0.660348117351532,0.3876188695430756
28,0.4078402346932931,0.9793184,0.06136449706554412,0.6581833,0.29546052,0.49435777053701585,0.9805273413658142,0.05682212125509978,0.6621943116188049,0.3943961262702942
29,0.41042339875161693,0.9794961,0.060784750923514375,0.66243654,0.29731488,0.49830161599439915,0.9805273413658142,0.05670141961425543,0.6588489413261414,0.4006676077842712
30,0.4120786956755724,0.9793516,0.06067939170449972,0.6564493,0.30029178,0.48376109849947074,0.980751931667328,0.05617620956152677,0.6858522295951843,0.37365972995758057
31,0.41493283118857105,0.97956836,0.06025142911076545,0.661171,0.30233505,0.4822545085869834,0.9808032512664796,0.05593675311654806,0.6908130645751953,0.3704228103160858
