epoch,F1,binary_accuracy,loss,precision,recall,val_F1,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.020658354578652803,0.9700469,0.1126409458220005,0.050054155,0.013014967,0.023053787381685197,0.9706176519393921,0.2354807290434837,0.05709690228104593,0.014442636631429197
1,0.05300023532359195,0.97564113,0.09406007128953932,0.3929074,0.028416725,0.1600070949715803,0.9769555926322936,0.08304803438484669,0.6398576498031616,0.09143612533807756
2,0.11900176432310654,0.9760913,0.08920264069736004,0.5159931,0.06725646,0.22354690906839395,0.9771044850349426,0.07864879667758942,0.6010685563087463,0.13730674982070926
3,0.15718013125140193,0.9763574,0.08508383998274803,0.53565073,0.092103384,0.26225079073926366,0.9773218035697936,0.07774366095662116,0.5984052419662476,0.16792108118534088
4,0.1889954278672641,0.9764658000000002,0.08201966431736946,0.55112857,0.114053614,0.28458311041489803,0.977500021457672,0.07413797348737716,0.6009836196899414,0.18643206357955933
5,0.221983663384709,0.97664016,0.07940305905044079,0.5681818000000001,0.13793729999999998,0.3234698848491594,0.9779516458511353,0.07180183932185172,0.6138754487037659,0.2195890992879868
6,0.23825115518965864,0.9769448,0.07762305633723736,0.57854736,0.15001422,0.34802109609613846,0.9780004620552064,0.07040235962718726,0.6029080152511597,0.2446094453334809
7,0.2539717298862937,0.97695655,0.07603896463662388,0.5851544,0.16218126,0.3385115800089543,0.9781689643859864,0.06884190525859595,0.6207270622253418,0.2327095270156861
8,0.2786525468166204,0.9771846,0.07388550174236297,0.59760296,0.18168458,0.37274285281799147,0.9786279201507568,0.06696138028055429,0.6306983232498169,0.2645443379878998
9,0.28441784018209165,0.9774375,0.07200252559781074,0.59379244,0.1869922,0.3892315808624779,0.9787304401397704,0.06571701273322106,0.6263538002967834,0.2823433578014374
10,0.30163056131416177,0.97774905,0.07072653390467168,0.6063835999999999,0.20074251,0.376434876612703,0.9789135456085204,0.06419008012861012,0.6486688256263733,0.2651546001434326
11,0.3169546443297484,0.9778247,0.06986721401661634,0.61688423,0.21326506,0.40084562066343643,0.9792431592941284,0.06343056976795197,0.6525929570198059,0.28925955295562744
12,0.33109688493403727,0.9779961,0.06874971932917834,0.6245729999999999,0.22525397,0.4100534121391518,0.9792553782463074,0.06280861638486385,0.6460292935371399,0.3003458082675934
13,0.34101650421186647,0.97829247,0.06735105222463607,0.6304395,0.23372005,0.429134881265465,0.9795068502426147,0.062131318040192125,0.6475780010223389,0.3208909630775452
14,0.3461650963687233,0.97825485,0.06719487222284079,0.6304615,0.23858094,0.4347885001100367,0.9797704815864564,0.06124262686818839,0.6601077318191528,0.324145644903183
15,0.35516033720413603,0.9784341,0.06627589716762304,0.6352431,0.24648401,0.43669421497353084,0.9797314405441284,0.06076055645942687,0.6559315323829651,0.3272986114025116
16,0.35131588687088783,0.97849363,0.0659404059201479,0.63424623,0.24294211,0.45806827761502233,0.9798218011856079,0.060182687267661086,0.6445838809013367,0.3552685081958771
17,0.3691527508972092,0.97873044,0.06476380180567504,0.6460361,0.25840396,0.4445349281834319,0.9800243973731996,0.059347040913999075,0.6684361100196838,0.3329943120479584
18,0.3699257492823389,0.9787261,0.06440361990779639,0.64004403,0.2601391,0.442711491363076,0.9801098704338074,0.05873415313661098,0.6759974956512451,0.3291293680667877
19,0.3730963281313042,0.97857326,0.06451186454296112,0.64274466,0.2628316,0.4604598868669102,0.9798949956893921,0.0589814417809248,0.6470263600349426,0.3574043810367584
20,0.3767799541438207,0.9787798,0.06383926919102667,0.64637864,0.26588273,0.4637776510674834,0.9802123904228208,0.058277477659285065,0.6634488105773926,0.3564890027046204
21,0.38903802789118636,0.97900146,0.06321726794540881,0.6546498000000001,0.27675143,0.4735009604424172,0.9804272651672364,0.0579699195176363,0.6682112812995911,0.3666598796844481
22,0.38733053277847196,0.9790322,0.06279256618022919,0.649598,0.27592796,0.46474462008873146,0.9803735613822936,0.057533475309610366,0.6728359460830688,0.35496339201927185
23,0.3972610008372917,0.97936916,0.061803850047290325,0.65825176,0.28447095,0.46675546076586544,0.9804589748382568,0.05730700813233852,0.676516056060791,0.35628560185432434
24,0.39946098126482815,0.9793257,0.06189598348736763,0.6580066,0.28677908,0.48390202373131286,0.9803930521011353,0.05744614884257316,0.6571827530860901,0.3829332888126373
25,0.40424005417020153,0.97928077,0.06172062011063099,0.6589162,0.29155275,0.48440220352416724,0.9805102348327636,0.05706463590264321,0.6635993719100952,0.3814076483249664
26,0.4023999088666448,0.9792334,0.06151110283285379,0.6538953000000001,0.2906231,0.4840796810924273,0.9805371165275574,0.05692972745746374,0.6654804348945618,0.3803905546665192
27,0.40122110143669254,0.9793135,0.061240712702274325,0.65431243,0.28931332,0.4806395724677517,0.9808105230331421,0.05629853945225478,0.6859675645828247,0.3699145615100861
28,0.41108955292825305,0.9795049,0.06076531269401313,0.66172814,0.29815814,0.4863945105807847,0.9808300733566284,0.05611912854015827,0.6814516186714172,0.3781529664993286
29,0.4131273049013376,0.97942823,0.06092518308758736,0.6609172,0.30047414,0.5058571204024139,0.9808447360992432,0.055904183723032484,0.664240837097168,0.40846216678619385
30,0.4134245239267369,0.97936475,0.060991975151002416,0.66214657,0.30053475,0.4891444269365711,0.9806982278823853,0.05575500171631575,0.6706236600875854,0.3849674463272095
31,0.414607880617419,0.9795327,0.06027683379501105,0.66099656,0.30202654,0.48714243126762935,0.9809131026268004,0.055621616505086416,0.6860679984092712,0.377644419670105
