epoch,F1,binary_accuracy,loss,precision,recall,val_F1,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.17963600783885253,0.98868555,0.042372424148023134,0.28365386,0.13143715,0.37299483504450126,0.9913159012794496,0.03364775286987424,0.5685115456581116,0.2775445878505707
1,0.4668474045424332,0.9923203000000002,0.026805308245122436,0.684357,0.35425454,0.6017075027504826,0.9928247332572936,0.02439031003974378,0.6223717331886292,0.5823714733123779
2,0.5520040476999779,0.99315625,0.0235011186208576,0.73159367,0.4432069,0.6508662017330894,0.9938501119613647,0.021769208190962668,0.6899794340133667,0.6159496307373047
3,0.592436664856909,0.9936640999999999,0.021682850982993843,0.7579971,0.48623428,0.6614807108108459,0.9940502643585204,0.020508265253156424,0.7029820084571838,0.6246064901351929
4,0.6084666801154502,0.9938267,0.02080163521878421,0.7626145000000001,0.5061569,0.688734597935301,0.9943066239356996,0.01957417673431337,0.7010869383811951,0.676810085773468
5,0.6348582820457171,0.99418557,0.019535482853651046,0.7778195,0.5362897,0.6955087961721281,0.9945874214172364,0.018418213948607445,0.7298933267593384,0.6642182469367981
6,0.6542463973964036,0.9944360000000001,0.018703336406499148,0.7883153,0.5591515,0.6838273092347232,0.9940624833106996,0.019845242770388724,0.6778350472450256,0.6899265646934509
7,0.6590676273899986,0.9944648000000001,0.018578153090551497,0.79037726,0.56517255,0.7185458266165584,0.9951611161231996,0.016490929876454175,0.7832817435264587,0.6636936068534851
8,0.6723644303811884,0.99462795,0.01792496083304286,0.79696435,0.5814576,0.7223444735775848,0.9950732588768004,0.016653350470587608,0.7595486044883728,0.6886149048805237
9,0.6815806972825692,0.99473196,0.017447365645319225,0.8007073,0.59331006,0.7351866905455922,0.9953954815864564,0.016027606884017588,0.7909365296363831,0.6867786049842834
10,0.6857666699066078,0.99481595,0.0172271921839565,0.8066986999999999,0.5963656999999999,0.7311052258668601,0.9952661395072936,0.016495098313316702,0.7755222320556641,0.6915005445480347
11,0.6971075772031438,0.9949634,0.01677381165884435,0.8102389,0.61169803,0.7361860794514395,0.9953491091728209,0.016267894748598338,0.7797008156776428,0.6972717642784119
12,0.694416761490216,0.9948955,0.016776440003886818,0.8075876999999999,0.6090656999999999,0.7472078115512859,0.9954687356948853,0.015965422168374058,0.7770538330078125,0.7195698022842407
13,0.7024509744503141,0.99503857,0.016315783914178608,0.81331795,0.6181837,0.7515851324287625,0.9956958293914796,0.0145078844204545,0.8118721246719359,0.6996327638626099
14,0.7093399681222715,0.9951421,0.015841887961141766,0.8113345999999999,0.6301256,0.745495450898105,0.9955859184265136,0.01545004861894995,0.8043742179870605,0.6946485042572021
