epoch,F1,binary_accuracy,loss,precision,recall,val_F1,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.006484294834859173,0.97396487,0.10109920506179333,0.03603977,0.0035626537,0.0017976628042255692,0.9755981564521791,0.09077309347689153,0.6428571343421936,0.0009000900317914783
1,0.09610535998068041,0.97600925,0.08651877158880232,0.5536244,0.052619915,0.27203527294567703,0.9766504168510436,0.07823934964835644,0.5692895650863647,0.17871786653995514
2,0.2650950276683696,0.9776543,0.07394191516935825,0.61841613,0.1687072,0.3906501174531019,0.9787426590919496,0.06782351206988096,0.6505827307701111,0.27912792563438416
3,0.33671127448427046,0.97852343,0.06821117936819791,0.63794285,0.22871426,0.4126783890300126,0.9795068502426147,0.06211470827460289,0.6869322061538696,0.29492950439453125
4,0.3790443609381621,0.9788872,0.06494773507863283,0.6532198,0.2669836,0.4763029773743454,0.9794433712959291,0.0624322334304452,0.6298733353614807,0.3829382956027985
5,0.40528816739973483,0.9794409,0.06228122184425593,0.66133493,0.29216984,0.49392246995422245,0.9804834127426147,0.05812259666621685,0.6729342937469482,0.3901390135288239
6,0.42314306167095833,0.9797041,0.06070508873462677,0.6668270000000001,0.30989552,0.5200387064452011,0.9806445240974426,0.057139721661806114,0.6588433980941772,0.4295429587364197
7,0.4451047900786252,0.9802153,0.05857659325003624,0.67735076,0.33145690000000005,0.5162910025208399,0.9807177782058716,0.05751386322081089,0.6659820079803467,0.4215421676635742
8,0.4549544393407003,0.98024315,0.05830037005245685,0.6824685,0.34120667,0.5258900186362955,0.9811108112335204,0.055057943165302284,0.6789556741714478,0.4291429221630096
9,0.46629665284119837,0.98051125,0.057087500602006916,0.6845163000000001,0.35357815,0.5289419432071971,0.981423318386078,0.054511114992201334,0.6941826343536377,0.4272427260875702
10,0.47738429689318096,0.9807222,0.05614839026331902,0.68858594,0.36533085,0.54202210116177,0.9815210103988647,0.052942826226353636,0.6861213445663452,0.4479447901248932
11,0.47929748036498293,0.9807739,0.055802475772798066,0.6892853,0.36737755,0.5603937752833072,0.9816870093345642,0.053255749493837365,0.6768119931221008,0.4781478047370911
12,0.4965181089877298,0.98100686,0.05469593334197998,0.6958099,0.38596985,0.5615951913049955,0.981589376926422,0.05308248069137335,0.6706470251083374,0.483048290014267
13,0.4961721159638469,0.98129785,0.05374799018353224,0.6957099,0.38558257,0.5664974282678229,0.982277810573578,0.05149537339806557,0.703083336353302,0.4743474423885346
14,0.5043162537023568,0.9814395,0.053507245503366,0.7001593,0.39408576,0.5711397190171288,0.9823901653289796,0.0506133134663105,0.7042521834373474,0.4803480207920074
