epoch,F1,binary_accuracy,loss,precision,recall,val_F1,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.0039116717,0.97382176,0.10186507946252824,0.03919116,0.0038217597,0.002302501816302538,0.9757446050643921,0.09006706833839416,0.523809552192688,0.0011070853797718883
1,0.10469691,0.9759453,0.0852045855820179,0.53226936,0.061150063,0.3234819173812866,0.9761572480201721,0.07612654767930507,0.5187886953353882,0.23621176183223724
2,0.26414165,0.97711766,0.07350320042669774,0.5837064,0.17194791,0.381509006023407,0.9776318073272705,0.06799184288829566,0.5790764093399048,0.28522545099258423
3,0.33282006,0.97808933,0.06787790954113007,0.62026155,0.22832711,0.4362719655036926,0.9783740043640137,0.06509280528873206,0.5928990244865417,0.34621578454971313
4,0.3617941,0.97857034,0.06502517722547055,0.6314752,0.2545273,0.44437798857688904,0.9791015386581421,0.06150631580501795,0.6253187656402588,0.345511257648468
5,0.3916321,0.9789707,0.06328406921774149,0.6513654,0.28075346,0.46486788988113403,0.9797558784484863,0.060134221240878104,0.6474174857139587,0.3633252680301666
6,0.40637267,0.9793247,0.06127184596657753,0.65224403,0.29633096,0.4618423581123352,0.980114758014679,0.058250360935926435,0.6717820763587952,0.3524557054042816
7,0.41503233,0.979396,0.060855743072927,0.65796494,0.30445954,0.46353599429130554,0.9802441596984863,0.057562585771083835,0.6784746646881104,0.35275766253471375
8,0.43403152,0.9797578,0.059140794038772586,0.6664996,0.32284692,0.49491751194000244,0.9805663824081421,0.05658789627254009,0.6696428656578064,0.39251208305358887
9,0.4451321,0.9800796,0.05809607754647732,0.67226136,0.3336923,0.5076562166213989,0.98052978515625,0.05614667546004057,0.6562051773071289,0.41455313563346863
10,0.44939947,0.980043,0.058376886762678624,0.6760092,0.3379569,0.537405788898468,0.9805224537849426,0.055960904024541375,0.633743166923523,0.46688807010650635
11,0.46106982,0.9802393,0.05708037725090981,0.676075,0.3511145,0.5206699371337891,0.9808251857757568,0.05576296329498291,0.6608467102050781,0.43045490980148315
12,0.4692208,0.98040676,0.05666244177520275,0.6823809,0.35863346,0.5411166548728943,0.9809765815734863,0.05443507846444845,0.6517553925514221,0.4633655250072479
13,0.47696352,0.9806987,0.055729727454483506,0.68625885,0.36631536,0.5157325267791748,0.9811352491378784,0.053558953553438184,0.6828945279121399,0.41505634784698486
14,0.4812727,0.9808711,0.0549305826202035,0.6859731,0.37192288,0.540158748626709,0.9813916087150574,0.05338565025478601,0.6740896701812744,0.4508856534957886
15,0.48253655,0.9808486,0.05488000662624836,0.68524605,0.373479,0.5339891314506531,0.9813085794448853,0.05306291226297617,0.6754385828971863,0.44172704219818115
16,0.48238078,0.98082376,0.05483688037097454,0.6851783,0.37277108,0.5467013716697693,0.981494128704071,0.05290653750300407,0.6735415458679199,0.46014493703842163
17,0.49037552,0.9810039,0.05430891364812851,0.6881665,0.38187623,0.5355532169342041,0.9816308617591858,0.052211742103099826,0.6920382380485535,0.43739935755729675
18,0.49295214,0.9810796,0.05406550827622414,0.6908905,0.384201,0.5469450354576111,0.9816235303878784,0.05218617707490921,0.6800179481506348,0.4579307436943054
19,0.4979506,0.9811597,0.053669412665069104,0.6901576,0.39028013,0.5310420393943787,0.9816137552261353,0.05177756406366825,0.6963906288146973,0.42914652824401855
20,0.5028319,0.98137987,0.05320069731771946,0.6955647,0.39480987,0.5682054758071899,0.9820971488952637,0.05149711608886719,0.6840616464614868,0.4868156313896179
21,0.50706935,0.98136085,0.05277358648180962,0.6941201,0.40014234,0.5498964786529541,0.9820605516433716,0.051008429415524005,0.7021243572235107,0.45239531993865967
22,0.5125929,0.98158544,0.052402516759932044,0.70005274,0.40560964,0.5547334551811218,0.9820556640625,0.05051429159939289,0.6959684491157532,0.46215781569480896
23,0.511838,0.981397,0.05281567341089249,0.6977351,0.40543,0.5746000409126282,0.9821801781654358,0.05071201533079148,0.6817367076873779,0.4977858364582062
24,0.50761515,0.98136914,0.05260972932726145,0.6931113,0.40207025,0.5658548474311829,0.9823681712150574,0.04996270913630724,0.7021751999855042,0.47433575987815857
25,0.5244487,0.9816685,0.05196830181032419,0.7037237,0.41958055,0.5608959197998047,0.9823681712150574,0.049592300318181515,0.708128809928894,0.4646739065647125
26,0.52057946,0.98175,0.051750513151288036,0.6985677,0.41635013,0.5628960132598877,0.9822241067886353,0.04980175666511059,0.6969876885414124,0.47272545099258423
27,0.5212474,0.9816255,0.05204759397357702,0.6994228,0.4171578,0.5535575747489929,0.9822998046875,0.049701474457979206,0.7122984528541565,0.4535024166107178
28,0.52590793,0.9818892,0.051187339819967745,0.7008454,0.42193696,0.5744349956512451,0.982348620891571,0.04942771725356579,0.6912097334861755,0.4922504127025604
29,0.52722985,0.9818413,0.05124485260248184,0.70125276,0.42373985,0.5769850015640259,0.9826000928878784,0.04896678190678358,0.7025818824768066,0.4902375340461731
30,0.5310753,0.98181784,0.05112073087692261,0.7033245,0.42766178,0.5708712935447693,0.9825756549835205,0.04882039725780487,0.7088494300842285,0.4780595898628235
31,0.52885103,0.9819253,0.05117378335446119,0.70380104,0.42526418,0.5872465372085571,0.982617199420929,0.04867132693529129,0.6916689276695251,0.5113728046417236
32,0.5361984,0.982062,0.0505064195767045,0.70706534,0.432908,0.5839130878448486,0.9826318621635437,0.04861612770706415,0.6967921853065491,0.5028180480003357
33,0.54324543,0.982251,0.05002272343635559,0.7094283,0.44106695,0.5941469669342041,0.9828051924705505,0.04875432446599007,0.6946575045585632,0.5195249319076538
34,0.54128474,0.98213184,0.05033675208687782,0.7082584,0.43899125,0.588001549243927,0.9829760789871216,0.04818313352763653,0.7111301422119141,0.5022141933441162
35,0.54505277,0.98224854,0.04996964555978775,0.70976645,0.44351763,0.5945430994033813,0.9829882979393005,0.04796982575207949,0.7044640183448792,0.5145934224128723
36,0.5462962,0.98233396,0.0495422286093235,0.70926154,0.44511697,0.5906261801719666,0.9828197956085205,0.04803049646317959,0.6991344690322876,0.5121779441833496
37,0.54716,0.98234814,0.049609067291021346,0.71131104,0.44541404,0.5871155858039856,0.9828540086746216,0.04784103088080883,0.7050542235374451,0.5040257573127747
38,0.5451808,0.9821274,0.049969665236771106,0.7061067,0.44533178,0.5955219268798828,0.9829565286636353,0.04772045694291591,0.70115727186203,0.5183172225952148
39,0.5464158,0.98226565,0.049674164332449436,0.70796233,0.4459075,0.6007230281829834,0.98297119140625,0.047749190665781496,0.6958074569702148,0.529488742351532
40,0.55306715,0.98254395,0.04906801349669695,0.7117911,0.45364508,0.5810413956642151,0.9830542206764221,0.047430366538465024,0.7250864505767822,0.4855072498321533
41,0.54847264,0.9823569,0.049593414083123205,0.7107369,0.44779155,0.5873911380767822,0.9830834865570068,0.047017964236438274,0.7189456820487976,0.49688002467155457
42,0.5538588,0.98243016,0.049054697513580325,0.709704,0.4553321,0.5833881497383118,0.9830420017242432,0.04721651881933212,0.7208924293518066,0.4910426735877991
43,0.55331826,0.9825322,0.049196956031024454,0.7139469,0.45341286,0.5955710411071777,0.9831225872039795,0.04715376883745193,0.7107795476913452,0.5129830837249756
44,0.55410796,0.9825146,0.04906304321438074,0.71027297,0.45576513,0.5962322354316711,0.9831201434135437,0.04677204452455044,0.709570050239563,0.5148953199386597
45,0.5616225,0.98273194,0.04845390005409717,0.7164165,0.4627936,0.5974120497703552,0.9831787347793579,0.04659905429929495,0.7116453647613525,0.5153985619544983
46,0.5581314,0.9824834,0.049001794911921026,0.71120423,0.46065685,0.5888711810112,0.9832006692886353,0.046517394445836545,0.7240064740180969,0.49688002467155457
47,0.56023794,0.98252785,0.048960940793156625,0.7147631,0.46200743,0.6046105027198792,0.98321533203125,0.046509258672595026,0.7050783634185791,0.5295893549919128
48,0.5591007,0.98263866,0.04863782753795386,0.71362936,0.46154317,0.6090690493583679,0.98345947265625,0.046508320532739164,0.712919294834137,0.532608687877655
49,0.56481594,0.98273146,0.04821935097128153,0.71346784,0.46895978,0.6074378490447998,0.983325183391571,0.04626177564263344,0.7074539065361023,0.533011257648468
50,0.5638921,0.98267776,0.0482605629041791,0.71427244,0.4673631,0.6044299602508545,0.9833911061286926,0.04626051984727383,0.7152673006057739,0.5238526463508606
51,0.5656502,0.98282766,0.047938248187303543,0.71429014,0.4692135,0.5971064567565918,0.98333740234375,0.04597810961306095,0.7214235067367554,0.510064423084259
52,0.5646459,0.9827026,0.048476444758474825,0.71570575,0.4672196,0.6153961420059204,0.9835913181304932,0.0457678459584713,0.7124917507171631,0.5424718260765076
53,0.57192236,0.98289895,0.047730947785079476,0.71976453,0.47564828,0.6211782097816467,0.9837670922279358,0.04581750985234976,0.7149770855903625,0.5501207709312439
54,0.56879,0.9828633,0.047800669077783825,0.7156401,0.47343555,0.6030429601669312,0.9835253953933716,0.04597657971084118,0.7247602939605713,0.5173107981681824
55,0.56947434,0.9829233,0.04772193706035614,0.7170738,0.47358868,0.6093237996101379,0.9836205840110779,0.04567639369517565,0.7220922112464905,0.5279790759086609
56,0.5745882,0.9829019,0.0478677369505167,0.7197987,0.4795024,0.6272000670433044,0.9837866425514221,0.04582381617277861,0.7085707187652588,0.563305139541626
57,0.57047105,0.982875,0.047827244766056536,0.71857923,0.47467148,0.6160673499107361,0.9837304949760437,0.04547398179769516,0.7195383906364441,0.5396537780761719
58,0.572132,0.98294824,0.04769547380506992,0.71776414,0.47688332,0.6156384944915771,0.9836767315864563,0.045488007329404355,0.7170138955116272,0.540358304977417
59,0.5751574,0.982957,0.04757757222652435,0.71968293,0.4799781,0.6087672710418701,0.983715832233429,0.04525635112076998,0.729096531867981,0.5230475068092346
60,0.5716585,0.9830039,0.047257768876850605,0.7166002,0.47733313,0.622584342956543,0.9837548732757568,0.045071687549352646,0.7123996615409851,0.5539452433586121
61,0.57552344,0.98300683,0.04742190441116691,0.7186172,0.4811616,0.6107697486877441,0.983642578125,0.04498135667294264,0.7213406562805176,0.530696451663971
62,0.5778602,0.98310107,0.047351330079138276,0.7206707,0.48342282,0.624065637588501,0.9837988018989563,0.045217880755662916,0.7125193476676941,0.5567632913589478
63,0.57877517,0.98309475,0.04719961574673653,0.7206149,0.48466444,0.6226246356964111,0.9838110208511353,0.045089638270437715,0.7154778838157654,0.5522342920303345
