epoch,F1,binary_accuracy,loss,precision,recall,val_F1,val_binary_accuracy,val_loss,val_precision,val_recall
0,0.03934230692349107,0.9888164,0.04567279079183936,0.10357774,0.024282903999999998,0.2282842325866991,0.9842529296875,0.04802451211959124,0.21347057819366452,0.2453072816133499
1,0.4251587307188674,0.99222165,0.02819608340412378,0.7147536999999999,0.30256805,0.5811532513631124,0.9927294850349426,0.02717984035611153,0.6414157152175903,0.5312419533729553
2,0.5788747576210598,0.99358547,0.02239444438181817,0.7684909000000001,0.46431142,0.6528572982671402,0.9942309856414796,0.02091736228205264,0.761480450630188,0.5713551044464111
3,0.6162148101617095,0.9939927,0.021055098725482817,0.78519756,0.5070849000000001,0.6437186225862607,0.9935815334320068,0.02363146059215069,0.6805157661437988,0.6106968522071838
4,0.6384538665597725,0.9942725,0.019581031408160924,0.78922504,0.5360488,0.6139057453414474,0.994116187095642,0.02147582576610148,0.8142796158790588,0.4926716387271881
5,0.6531421033949957,0.99444824,0.01879331538453698,0.79650295,0.55351603,0.6720116005154699,0.9945068359375,0.0186501431837678,0.7758330702781677,0.5926973223686218
6,0.6643007185924639,0.9945497999999999,0.01815870045498013,0.7957919,0.5701012,0.6731815606001676,0.994284689426422,0.01877323976717889,0.7364080548286438,0.6199536919593811
7,0.6797230028218977,0.9947378000000001,0.017619015492498873,0.80269533,0.5894238,0.6615744096792292,0.9932934641838074,0.022025684462860226,0.6350520253181458,0.6904088258743286
8,0.6872678348251311,0.9948608,0.01712111615948379,0.8048576999999999,0.5996578,0.7163664796237482,0.9947705268859864,0.017652983954176308,0.7384657263755798,0.6955515742301941
9,0.6934115427601121,0.9948988999999999,0.01688351598288864,0.8087903000000001,0.606842,0.5587250435231448,0.9932397603988647,0.020683229975402357,0.7347024083137512,0.450758546590805
10,0.6936077759344496,0.9948838,0.0166660385672003,0.8010807,0.6115609000000001,0.7003702110327447,0.9948632717132568,0.01696027222089469,0.7848707437515259,0.6322962045669556
11,0.7076090926492056,0.99508786,0.016112629401497543,0.8085149,0.6290956,0.7240276697544,0.9949414134025574,0.01722869397141039,0.7510362267494202,0.6988943219184875
12,0.7077496027396214,0.9951001,0.01586855637189001,0.81028277,0.62825084,0.7190255616795109,0.9951000809669496,0.01643769205547869,0.7891825437545776,0.660323977470398
13,0.716544710531064,0.9952124,0.015423171151429415,0.81522167,0.63917685,0.6836353821504103,0.9939916729927064,0.01964666393585503,0.6835475564002991,0.6837233304977417
14,0.722404909823176,0.99526125,0.015143944681622088,0.8154989,0.64838773,0.6819816665698062,0.9943896532058716,0.017183429785072802,0.7383877635002136,0.6335818767547607
15,0.7197495806852616,0.9952344000000001,0.015089682141318915,0.8118805,0.6463975000000001,0.6988258030481956,0.9948022365570068,0.017751192785799504,0.7767295837402344,0.6351246833801271
16,0.7250787870676368,0.9953164000000001,0.0150400482499972,0.81564355,0.65261585,0.7350853546049925,0.995078146457672,0.016297824578359724,0.7516796588897705,0.7192080020904541
17,0.7271214125891209,0.9953555000000001,0.01480569947976619,0.8156133000000001,0.6559524,0.7581521294490693,0.9956542849540709,0.01401052286848426,0.8038029670715332,0.7174080610275269
18,0.7300146155011507,0.9954105999999999,0.014575809496454897,0.8195421,0.658121,0.7484527043004741,0.9955346584320068,0.014559286483563482,0.8045535087585449,0.6996657252311707
19,0.7395143569856687,0.9955209999999999,0.014111945092678069,0.8201688,0.67330265,0.6917646362153796,0.9948828220367432,0.016599260279908778,0.8079697489738464,0.6047827005386353
20,0.7436316018935807,0.9955575999999999,0.014114345917478203,0.8256163000000001,0.67645854,0.7553475389788629,0.9955322146415709,0.015327417254447938,0.7866889238357544,0.7264078259468079
21,0.7402449199281487,0.9955273000000001,0.014071361058391631,0.8207255999999999,0.6741387,0.7584534204881211,0.9956225752830504,0.014250894309952857,0.7965478301048279,0.7238364815711975
22,0.7431833113836007,0.99558496,0.01384846266824752,0.8231925999999999,0.6773491999999999,0.7398462814267146,0.9953711032867432,0.014636100567877291,0.7931744456291199,0.6932373642921448
23,0.7499226103892259,0.99565774,0.013551902958191931,0.8274792,0.68565845,0.7584105604292498,0.9955468773841858,0.015403188355267047,0.7820267677307129,0.736178994178772
24,0.7443548743328774,0.9955995999999999,0.013598985293880105,0.82056415,0.68109846,0.7590065097376758,0.995688498020172,0.013768937080167234,0.8086653351783752,0.7150938510894775
25,0.751194340942148,0.9957026,0.013508405438624322,0.8271697,0.68800163,0.7648952621560541,0.9957226514816284,0.014170291046611962,0.7998877167701721,0.7328361868858337
26,0.7538910618343031,0.99572265,0.013319991430267693,0.8268828000000001,0.6927406,0.7652732463736651,0.9957226514816284,0.013510702503845095,0.7988811135292053,0.7343789935112
27,0.7566533075497033,0.99577636,0.012982093958184122,0.8287933000000001,0.69606626,0.7674134091069449,0.9958178997039796,0.013003225252032279,0.8130034804344177,0.7266649603843689
28,0.7516234896343998,0.99568605,0.01328770346287638,0.82549095,0.6898901,0.7476634915657562,0.995583474636078,0.013835869035683571,0.8170731663703918,0.6891231536865234
29,0.7590903372392156,0.99576855,0.013050274595618248,0.8282577,0.70058495,0.7685483127704797,0.9957959055900574,0.01328913965728134,0.8051252961158752,0.7351503968238831
30,0.7603856662207072,0.9958261999999999,0.0128568697553128,0.8319328000000001,0.70017034,0.779978818636097,0.995932638645172,0.012964439410716296,0.8017920255661011,0.7593211531639099
31,0.7609918754399513,0.9958115,0.012796267167665064,0.83020246,0.702433,0.7711589712889316,0.9958544969558716,0.012978473887778818,0.8102520704269409,0.7356646656990051
32,0.7709211418863654,0.99596876,0.012377051960676908,0.83752334,0.7141314999999999,0.7812954969296332,0.9959692358970642,0.012815286698751151,0.8057377338409424,0.7582926154136658
33,0.766781551648478,0.9959370000000001,0.012493718111887576,0.8335263,0.7099335999999999,0.7621815824473053,0.9958056807518004,0.012958642193116248,0.8254872560501099,0.7078940868377686
34,0.7724179582980656,0.99601465,0.012167428038083015,0.83782965,0.71648043,0.7825854357313624,0.9960253834724426,0.01257706740871072,0.8141150474548341,0.7534070611000061
35,0.7725194663059235,0.99601465,0.012151869712397456,0.8356346,0.7182689999999999,0.7582789541175985,0.9954736232757568,0.01502332743257284,0.7691087126731873,0.7477500438690186
36,0.7720037332076034,0.9959853000000001,0.012092404786497354,0.83578503,0.717267,0.778564692276377,0.9959545731544496,0.01267845653463155,0.8105175495147705,0.7490357160568237
